ph_sh, contribution, sigma_tot
2.347132620, 0.509061374, 26.830804
-2.622784157, 0.737589100, 26.830804
-1.575660843, 4.999881683, 26.830804
-0.812669930, 3.690807726, 26.830804
-0.358678132, 1.109041473, 26.830804
2.896406316, 0.648134265, 26.830804
2.110007532, 9.572674438, 26.830804
-2.815780432, 1.536752569, 26.830804
0.135236656, 0.309021397, 26.830804
0.071334003, 0.096518380, 26.830804
