ph_sh, contribution, sigma_tot
-0.794251711, 0.508853085, 26.812442
0.518766393, 0.737480324, 26.812442
-1.575612201, 4.999884038, 26.812442
-0.811372822, 3.681740839, 26.812442
-0.356910724, 1.098605716, 26.812442
2.896538587, 0.647449200, 26.812442
2.111323535, 9.557587985, 26.812442
-2.814481147, 1.548592522, 26.812442
0.136042309, 0.312691457, 26.812442
0.072870506, 0.100713646, 26.812442
