ph_sh, contribution, sigma_tot
-0.794109245, 0.508710641, 26.815010
0.518776251, 0.737505793, 26.815010
-1.575942940, 4.999867563, 26.815010
-0.811906797, 3.685473514, 26.815010
-0.356920131, 1.098661150, 26.815010
2.896346616, 0.648443576, 26.815010
2.111342852, 9.557366380, 26.815010
-2.814524748, 1.548194543, 26.815010
0.135850434, 0.311815466, 26.815010
0.072531741, 0.099781054, 26.815010
