ph_sh, contribution, sigma_tot
2.348198633, 0.507995517, 26.809629
-2.621690763, 0.740415798, 26.809629
-1.574370889, 4.999936113, 26.809629
-0.811071359, 3.679633410, 26.809629
2.784408043, 1.100220118, 26.809629
2.897823117, 0.640814011, 26.809629
-1.030139616, 9.556102240, 26.809629
0.327215987, 1.549546361, 26.809629
0.136943817, 0.316823374, 26.809629
-3.069098483, 0.099677892, 26.809629
