ph_sh, contribution, sigma_tot
-0.803311266, 0.517909271, 26.973152246
0.510576727, 0.716425895, 26.973152246
-1.582191741, 4.999350751, 26.973152246
-0.816863250, 3.720110256, 26.973152246
-0.362453347, 1.131474180, 26.973152246
2.893807082, 0.661665096, 26.973152246
2.104821387, 9.631919383, 26.973152246
-2.815488048, 1.539413461, 26.973152246
0.137028528, 0.317213000, 26.973152246
0.071562495, 0.097136636, 26.973152246
