ph_sh, contribution, sigma_tot
-0.794089695, 0.508691094, 26.812700
0.518876354, 0.737764423, 26.812700
1.565813867, 4.999875876, 26.812700
2.329632590, 3.685845861, 26.812700
2.784607095, 1.099046722, 26.812700
-0.244992638, 0.647131164, 26.812700
-1.030025151, 9.554788851, 26.812700
0.327341152, 1.550689387, 26.812700
-3.005994985, 0.310663322, 26.812700
-3.069227096, 0.099325142, 26.812700
