ph_sh, contribution, sigma_tot
-0.794059630, 0.508661033, 26.819795
0.519500032, 0.739376471, 26.819795
1.567200297, 4.999935343, 26.819795
2.330261596, 3.681448882, 26.819795
2.783280849, 1.106874988, 26.819795
-0.243954633, 0.641768145, 26.819795
-1.031208732, 9.568361735, 26.819795
0.326157556, 1.539895558, 26.819795
-3.004716253, 0.316513463, 26.819795
-3.070034890, 0.097123811, 26.819795
