ph_sh, contribution, sigma_tot
2.347802333, 0.508391764, 26.818915
0.519223200, 0.738660785, 26.818915
1.565971870, 4.999883624, 26.818915
2.329194564, 3.688907646, 26.818915
2.784196213, 1.101469432, 26.818915
-0.244840988, 0.646346334, 26.818915
-1.030269120, 9.557587998, 26.818915
0.327080070, 1.548305573, 26.818915
-3.006010015, 0.310594877, 26.818915
-3.069327733, 0.099049555, 26.818915
