ph_sh, contribution, sigma_tot
2.345990419, 0.510203363, 26.815694
-2.622904428, 0.737278392, 26.815694
1.567869233, 4.999957161, 26.815694
2.331552311, 3.672425431, 26.815694
2.782799753, 1.109720601, 26.815694
-0.243953160, 0.641760548, 26.815694
-1.031592410, 9.572757939, 26.815694
0.325950351, 1.538009384, 26.815694
-3.004596703, 0.317063133, 26.815694
-3.069993480, 0.097236064, 26.815694
