ph_sh, contribution, sigma_tot
-0.794311804, 0.508913169, 26.820329
0.518765816, 0.737478834, 26.820329
-1.575777833, 4.999875924, 26.820329
-0.812163237, 3.687266052, 26.820329
-0.357623483, 1.102809135, 26.820329
2.896499781, 0.647650151, 26.820329
2.110891178, 9.562546799, 26.820329
-2.814941119, 1.544396345, 26.820329
0.135702928, 0.311142856, 26.820329
0.072005859, 0.098341893, 26.820329
