ph_sh, contribution, sigma_tot
2.348940503, 0.507253733, 26.811790
-2.621427931, 0.741095828, 26.811790
-1.575262307, 4.999900276, 26.811790
-0.812474940, 3.689444810, 26.811790
2.785121619, 1.096016143, 26.811790
2.897218241, 0.643934484, 26.811790
-1.029122904, 9.544430700, 26.811790
0.328214404, 1.558674393, 26.811790
0.135550456, 0.310448353, 26.811790
-3.068316439, 0.101836206, 26.811790
