ph_sh, contribution, sigma_tot
2.347543992, 0.508650066, 26.810549
-2.622814455, 0.737510824, 26.810549
1.565700425, 4.999870160, 26.810549
2.330093104, 3.682626727, 26.810549
2.785105784, 1.096109359, 26.810549
-0.245242133, 0.648423340, 26.810549
-1.029995732, 9.554451266, 26.810549
0.327321228, 1.550507406, 26.810549
-3.005506981, 0.312889601, 26.810549
-3.068646461, 0.100922596, 26.810549
