ph_sh, contribution, sigma_tot
2.347706549, 0.508487533, 26.821356
-2.622169988, 0.739176433, 26.821356
-1.574963197, 4.999913186, 26.821356
2.329632707, 3.685845042, 26.821356
2.783557901, 1.105237693, 26.821356
2.897225700, 0.643895959, 26.821356
-1.030919727, 9.565049109, 26.821356
0.326421130, 1.542296337, 26.821356
0.136262427, 0.313697877, 26.821356
-3.069818770, 0.097710360, 26.821356
