ph_sh, contribution, sigma_tot
-0.794671671, 0.509272976, 26.814631845
0.518740764, 0.737414114, 26.814631845
-1.574929194, 4.999914598, 26.814631845
-0.810838353, 3.678004503, 26.814631845
-0.357878523, 1.104314884, 26.814631845
2.897207446, 0.643990238, 26.814631845
2.110380011, 9.568406548, 26.814631845
-2.815442999, 1.539823618, 26.814631845
0.137028900, 0.317214716, 26.814631845
0.071562499, 0.097136645, 26.814631845
