ph_sh, contribution, sigma_tot
-0.793406450, 0.508007944, 26.820491
0.519907697, 0.740430820, 26.820491
1.567005730, 4.999928157, 26.820491
-0.811875945, 3.685257858, 26.820491
-0.357997569, 1.105018029, 26.820491
-0.244001863, 0.642011709, 26.820491
2.110698404, 9.564757040, 26.820491
-2.815186381, 1.542160960, 26.820491
-3.005066832, 0.314904254, 26.820491
0.071911260, 0.098084109, 26.820491
