ph_sh, contribution, sigma_tot
2.348253370, 0.507940786, 26.811312
-2.621941872, 0.739766298, 26.811312
-1.575176782, 4.999904059, 26.811312
-0.811831328, 3.684945977, 26.811312
-0.356820095, 1.098071739, 26.811312
2.897204650, 0.644004679, 26.811312
2.111842536, 9.551632404, 26.811312
-2.813997314, 1.553011804, 26.811312
0.136087108, 0.312896161, 26.811312
0.072773943, 0.100447377, 26.811312
